id,alias,name,image_url,is_closed,url,review_count,rating,latitude,longitude,transactions,price,distance,street_address,city,state,zip_code,categories,full_address
yRAJKj-zr1qLIT8gNuN4ng,unna-bakery-new-york,Unna Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/i1nkTQKn0OOWjJCXcIYAQg/o.jpg,FALSE,https://www.yelp.com/biz/unna-bakery-new-york?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1,5,40.7870067,-73.9504477,character(0),NA,9840.15168130415,1510 Lexington Ave,New York,NY,10029,"bakeries, Bakeries, ","1510 Lexington Ave, New York, NY 10029, "
h-ULtMDeM-4psdx6UlL5Ng,flower-and-dessert-次第花开-flushing-2,Flower and Dessert 次第花开,https://s3-media1.fl.yelpcdn.com/bphoto/K8YIOMyx7o5SpGUfLl-TgA/o.jpg,FALSE,https://www.yelp.com/biz/flower-and-dessert-%E6%AC%A1%E7%AC%AC%E8%8A%B1%E5%BC%80-flushing-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,4,4.5,40.76048,-73.83345,"c(""pickup"", ""delivery"")",NA,10678.2860408959,133-40 37th Ave,Flushing,NY,11354,"desserts, chinese, Desserts, Chinese, ","133-40 37th Ave, Flushing, NY 11354, "
tNecauWa3jNwDiVMA4okgg,black-press-coffee-new-york-3,Black Press Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/XmUKBZu0WZePLcoD50VvWQ/o.jpg,FALSE,https://www.yelp.com/biz/black-press-coffee-new-york-3?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,45,4.5,40.77802,-73.97855,character(0),NA,12228.5249013325,274 Columbus Ave,New York,NY,10023,"coffee, Coffee & Tea, ","274 Columbus Ave, New York, NY 10023, "
MKEMRu-eSKZ_TR7IEGtGGQ,bar-beau-brooklyn,Bar Beau,https://s3-media4.fl.yelpcdn.com/bphoto/G2uTMa_GY29DEZhId2ROmQ/o.jpg,FALSE,https://www.yelp.com/biz/bar-beau-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,51,4.5,40.71695,-73.95009,character(0),$$,16431.2750711785,61 Withers St,Brooklyn,NY,11211,"coffee, newamerican, cocktailbars, Coffee & Tea, American (New), Cocktail Bars, ","61 Withers St, Brooklyn, NY 11211, "
XcNVIhzoVobH-cHrNDnB9g,ground-connection-coffee-shop-jersey-city,Ground Connection Coffee Shop,https://s3-media1.fl.yelpcdn.com/bphoto/UFUsr63Afq2RVqdQg9TZkA/o.jpg,FALSE,https://www.yelp.com/biz/ground-connection-coffee-shop-jersey-city?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,51,4,40.72036,-74.0319,"c(""pickup"", ""delivery"")",$,19920.2169903928,3 2nd St,Jersey City,NJ,7311,"coffee, sandwiches, breakfast_brunch, Coffee & Tea, Sandwiches, Breakfast & Brunch, ","3 2nd St, Jersey City, NJ 07311, "
IJmnnNx5RlvcckyTt3yjLQ,lēna-coffee-bar-new-york,LĒNA Coffee Bar,https://s3-media1.fl.yelpcdn.com/bphoto/aQQuIlTFOY6aU1jTAtt9vw/o.jpg,FALSE,https://www.yelp.com/biz/l%C4%93na-coffee-bar-new-york?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,113,4,40.732439,-73.996744,"c(""pickup"", ""delivery"")",$,16992.1820011124,1 W 8th St,New York,NY,10011,"coffee, sandwiches, Coffee & Tea, Sandwiches, ","1 W 8th St, Ste B, New York, NY 10011, "
WnXOdM6LZahp4x9quzCwdQ,dunkin-bronx-89,Dunkin',https://s3-media4.fl.yelpcdn.com/bphoto/feA0h59HQjQQAmJd3TuG_g/o.jpg,FALSE,https://www.yelp.com/biz/dunkin-bronx-89?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,2,4,40.81991,-73.90174,delivery,$,4409.06456274739,839 Prospect Ave,Bronx,NY,10459,"donuts, coffee, Donuts, Coffee & Tea, ","839 Prospect Ave, Bronx, NY 10459, "
mqg49YGa1ORFW1KbUIivEw,mr-cake-dessert-bronx,Mr. Cake Dessert,https://s3-media1.fl.yelpcdn.com/bphoto/DMkfOyFJCvQVDc0QLrBJRQ/o.jpg,FALSE,https://www.yelp.com/biz/mr-cake-dessert-bronx?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,14,3.5,40.8314567,-73.8507551,character(0),$$,2899.20792080267,1166 Castle Hill Ave,Bronx,NY,10462,"bakeries, desserts, Bakeries, Desserts, ","1166 Castle Hill Ave, Bronx, NY 10462, "
pFF1G3pgou9aj42pVzF1vA,red-house-roasters-coffee-union-city,Red House Roasters Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/CHq6pelkv5nUEQJYxNXAmQ/o.jpg,FALSE,https://www.yelp.com/biz/red-house-roasters-coffee-union-city?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,5,5,40.777021,-74.0276836,character(0),$$,15624.4939434971,541 40th St,Union City,NJ,7087,"coffee, Coffee & Tea, ","541 40th St, Union City, NJ 07087, "
QznY-b-N0C40V19_sIff8w,blue-bottle-coffee-new-york-8,Blue Bottle Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/vsggEjY-B1KlvUCm0WqeSA/o.jpg,FALSE,https://www.yelp.com/biz/blue-bottle-coffee-new-york-8?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,60,4,40.71927,-73.98509,character(0),$$,17618.1473788724,71 Clinton St,New York,NY,10002,"coffee, Coffee & Tea, ","71 Clinton St, New York, NY 10002, "
_YrpCptp8DDpJiGDTPu1fg,starbucks-bronx-22,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/2HrZ-mbJ_UcUZL9u8_4qyg/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-bronx-22?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,3,3,40.890105,-73.900758,delivery,NA,4884.39095178151,First Floor 3900 Waldo Ave,Bronx,NY,10463,"coffee, Coffee & Tea, ","First Floor 3900 Waldo Ave, Manhattan College - Kelly Commons, Bronx, NY 10463, "
7pdx3YznypquKGle-7OOxQ,cafe-rx-cresskill-2,Cafe Rx,https://s3-media1.fl.yelpcdn.com/bphoto/t4UhTIecGf_wwE_1RfuTHA/o.jpg,FALSE,https://www.yelp.com/biz/cafe-rx-cresskill-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,29,3,40.93771,-73.96225,delivery,NA,12203.2752696275,2 Piermont Rd,Cresskill,NJ,7670,"cafes, Cafes, ","2 Piermont Rd, Cresskill, NJ 07670, "
j5sBqXdeDsvkK-Ryh7w2VQ,besfren-new-york,Besfren,https://s3-media2.fl.yelpcdn.com/bphoto/7FdvNH5yZEZkTnTZ4S5Iqg/o.jpg,FALSE,https://www.yelp.com/biz/besfren-new-york?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,771,4,40.746963,-73.98533,"c(""pickup"", ""delivery"")",$$,15131.0532519149,315 5th Ave,New York,NY,10016,"coffee, cakeshop, icecream, Coffee & Tea, Patisserie/Cake Shop, Ice Cream & Frozen Yogurt, ","315 5th Ave, New York, NY 10016, "
RR2cvPZZXQvR2u4g3pJeQA,dunkin-bronx-78,Dunkin',https://s3-media1.fl.yelpcdn.com/bphoto/oShT9blb-EdivNz80d3T9g/o.jpg,FALSE,https://www.yelp.com/biz/dunkin-bronx-78?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,14,2.5,40.8435639,-73.8366042,delivery,$,3296.15627930775,1320 Hutchinson River Pkwy,Bronx,NY,10461,"donuts, coffee, Donuts, Coffee & Tea, ","1320 Hutchinson River Pkwy, Bronx, NY 10461, "
uo95mBuMeEkCqF12KnQiGw,gregorys-coffee-new-york-2,Gregorys Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/WALfr2eu7AYmadjAFpqIkw/o.jpg,FALSE,https://www.yelp.com/biz/gregorys-coffee-new-york-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,331,4,40.7558601,-73.9828599,"c(""pickup"", ""delivery"")",$$,14231.7940746572,58 W 44th St,New York,NY,10036,"coffee, bakeries, Coffee & Tea, Bakeries, ","58 W 44th St, New York, NY 10036, "
lBMGBqa1rSg9gHU1XejuTg,java-day-cafe-ridgefield-park-2,Java Day Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/wZyRsYH9QAFnvpJBUAiOvQ/o.jpg,FALSE,https://www.yelp.com/biz/java-day-cafe-ridgefield-park-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,76,4.5,40.85763,-74.02515,delivery,$,12939.3811307567,224 Main St,Ridgefield Park,NJ,7660,"coffee, breakfast_brunch, cafes, Coffee & Tea, Breakfast & Brunch, Cafes, ","224 Main St, Ridgefield Park, NJ 07660, "
ra-t8lzzy3Q4uE8RaWPK_Q,konditori-new-york-9,Konditori,https://s3-media3.fl.yelpcdn.com/bphoto/X1PXArDFmu7PoIl-IwLlZg/o.jpg,FALSE,https://www.yelp.com/biz/konditori-new-york-9?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,5,5,40.708606,-73.957937,character(0),NA,17556.3098077881,297 Broadway,New York,NY,11211,"coffee, breakfast_brunch, Coffee & Tea, Breakfast & Brunch, ","141-47 Northern Blvd, Flushing, NY 11354, "
kyw4X4dxpVcnmHMTg2muZw,bombonada-new-york,Bombonada,https://s3-media2.fl.yelpcdn.com/bphoto/oK80ELAln_WKG_dfCibx2A/o.jpg,FALSE,https://www.yelp.com/biz/bombonada-new-york?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,18,3.5,40.84889,-73.93427,"c(""pickup"", ""delivery"")",$,5298.82504900137,1405 St Nicholas Ave,New York,NY,10040,"coffee, breakfast_brunch, Coffee & Tea, Breakfast & Brunch, ","141-47 Northern Blvd, Flushing, NY 11354, "
26euHFJfmUu6dnp1ktSKqw,kafi-new-york-2,KAFI,https://s3-media2.fl.yelpcdn.com/bphoto/4EBz7viUobSQZQBMLdB9cQ/o.jpg,FALSE,https://www.yelp.com/biz/kafi-new-york-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1,5,40.76475,-73.975857,character(0),NA,13110.6382982243,41 W 58th St,New York,NY,10019,"coffee, breakfast_brunch, Coffee & Tea, Breakfast & Brunch, ","141-47 Northern Blvd, Flushing, NY 11354, "
