id,alias,name,image_url,is_closed,url,review_count,rating,latitude,longitude,transactions,price,distance,street_address,city,state,zip_code,categories,full_address,borough,price_num
qQyknbv7ndx0HslLZd7xyg,a-cafe-new-york-3,a.cafe,https://s3-media2.fl.yelpcdn.com/bphoto/5s96oDJnrBk4_gyqGVnb2A/o.jpg,FALSE,https://www.yelp.com/biz/a-cafe-new-york-3?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,272,4,40.7644006446201,-73.9756905214958,"c(""delivery"", ""pickup"")",$$,522.139804193547,42 W 58th St,New York,NY,10019,"cafes, coffee, Cafes, Coffee & Tea,","96 7th Ave, New York, NY 10011,",Manhattan,2
BgOtbs4T6HJjsbbe3kOurQ,bluestone-lane-new-york-5,Bluestone Lane,https://s3-media3.fl.yelpcdn.com/bphoto/THoMcS7ZnqogyagNkmvQCA/o.jpg,FALSE,https://www.yelp.com/biz/bluestone-lane-new-york-5?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,208,4,40.755601,-73.982871,character(0),$,658.272649365222,1120 6th Ave,New York,NY,10036,"cafes, coffee, Cafes, Coffee & Tea,","96 7th Ave, New York, NY 10011,",Manhattan,1
pottIrE6qxmRRBoVwkXWHw,empire-coffee-and-tea-company-new-york,Empire Coffee & Tea Company,https://s3-media1.fl.yelpcdn.com/bphoto/N7jImZ7Nr4hZv0yusQ8hig/o.jpg,FALSE,https://www.yelp.com/biz/empire-coffee-and-tea-company-new-york?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,220,4,40.75793,-73.99278,character(0),$,1225.79924236909,568 9th Ave,New York,NY,10036,"cafes, coffee, Cafes, Coffee & Tea,","96 7th Ave, New York, NY 10011,",Manhattan,1
SBPO97CXxZDOV3O2oYUBrw,blue-bottle-coffee-new-york-18,Blue Bottle Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/IC6ITmNWkURPJYCYJifrFQ/o.jpg,FALSE,https://www.yelp.com/biz/blue-bottle-coffee-new-york-18?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,42,3.5,40.7164977,-74.0089735,character(0),$$,2045.5687319497,20 Hudson Yards,New York,NY,10001,"coffee, Coffee & Tea,","20 Hudson Yards, Ste 228, New York, NY 10001,",Manhattan,2
TF_pSzZv3wVLIGArUERkbw,pennylane-coffee-new-york-2,Pennylane Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/C_tR5pmPfI729hnclu03Dw/o.jpg,FALSE,https://www.yelp.com/biz/pennylane-coffee-new-york-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,144,4,40.75163,-73.97023,character(0),$$,1188.30051033604,305 E 45th St,New York,NY,10017,"coffee, Coffee & Tea,","305 E 45th St, New York, NY 10017,",Manhattan,2
zwFS-FcGe062to_rWWkLCw,bouchon-bakery-new-york-2,Bouchon Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/TN7OzQ1CRw5iXz253amt3Q/o.jpg,FALSE,https://www.yelp.com/biz/bouchon-bakery-new-york-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,792,4,40.7582232250109,-73.9788105906568,"c(""pickup"", ""delivery"")",$$,223.001145769512,1 Rockefeller Plaza,New York,NY,10111,"bakeries, sandwiches, french, Bakeries, Sandwiches, French,","1 Rockefeller Plaza, New York, NY 10111,",Manhattan,2
4RRaroFBdXjQTS_1_7FDsg,gregorys-coffee-new-york-12,Gregorys Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/dw9N4MPczXJAJVLRCPsipg/o.jpg,FALSE,https://www.yelp.com/biz/gregorys-coffee-new-york-12?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,118,4,40.7467398,-73.9829561,"c(""pickup"", ""delivery"")",$$,1564.59545792834,48 E 33rd St,New York,NY,10016,"coffee, bakeries, Coffee & Tea, Bakeries,","48 E 33rd St, New York, NY 10016,",Manhattan,2
fxXCrQJsG_SeCXFaRkXFPA,blue-bottle-coffee-new-york-26,Blue Bottle Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/IOdj2TGkkRpe3zt7DauABQ/o.jpg,FALSE,https://www.yelp.com/biz/blue-bottle-coffee-new-york-26?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,5,3,40.76299,-73.979084,character(0),NA,325.191027468931,1345 Avenue Of The Americas,New York,NY,10105,"coffee, Coffee & Tea,","1345 Avenue Of The Americas, New York, NY 10105,",Manhattan,NA
5oa4qurDaS9YACRZeTNywQ,bluestone-lane-new-york-24,Bluestone Lane,https://s3-media1.fl.yelpcdn.com/bphoto/yG5gKDJhFnPO4KCqZPGgaQ/o.jpg,FALSE,https://www.yelp.com/biz/bluestone-lane-new-york-24?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,18,4,40.7413439,-73.98639,character(0),NA,2201.08889057826,11 Madison Ave,New York,NY,10010,"coffee, cafes, coffeeroasteries, Coffee & Tea, Cafes, Coffee Roasteries,","69 Grand St, Williamsburg, NY 11249,",Manhattan,NA
07CFPHGST8k37uHYAGxYqQ,pink-moose-new-york,Pink Moose,https://s3-media2.fl.yelpcdn.com/bphoto/I520khNTYYRH0MhVuc44GQ/o.jpg,FALSE,https://www.yelp.com/biz/pink-moose-new-york?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,145,4.5,40.75911,-73.96212,"c(""pickup"", ""delivery"")",$$,1393.85368716155,1070 1st Ave,New York,NY,10022,"coffee, cafes, coffeeroasteries, Coffee & Tea, Cafes, Coffee Roasteries,","69 Grand St, Williamsburg, NY 11249,",Manhattan,2
