id,alias,name,image_url,is_closed,url,review_count,rating,latitude,longitude,transactions,price,distance,street_address,city,state,zip_code,categories,full_address
P8PGGzxZeMm6Na5gYqvudw,travesias-bronx,Travesias,https://s3-media2.fl.yelpcdn.com/bphoto/ego7c2zB9uYpAr7iHYxq5w/o.jpg,FALSE,https://www.yelp.com/biz/travesias-bronx?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,488,4,40.824337,-73.8203876,restaurant_reservation,$$,5271.27749099635,3834 E Tremont Ave,Bronx,NY,10465,"latin, Latin American, ","3834 E Tremont Ave, Bronx, NY 10465, "
DLnn2qw-KJAmazB-hMmSEw,the-hill-bistro-bronx,The Hill Bistro,https://s3-media1.fl.yelpcdn.com/bphoto/7EXm09g95xFsOAy8X9m0lw/o.jpg,FALSE,https://www.yelp.com/biz/the-hill-bistro-bronx?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,190,4.5,40.8863067063563,-73.9074443768295,"c(""restaurant_reservation"", ""delivery"")",$$,4854.89638747979,3541 Riverdale Ave,Bronx,NY,10463,"tradamerican, wine_bars, American (Traditional), Wine Bars, ","3541 Riverdale Ave, Bronx, NY 10463, "
b6jOwyX4iaagw8YjXqq1sA,antonios-trattoria-bronx,Antonio's Trattoria,https://s3-media3.fl.yelpcdn.com/bphoto/VnG_keQUb8r3ImEx4iInMw/o.jpg,FALSE,https://www.yelp.com/biz/antonios-trattoria-bronx?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,774,4.5,40.854131,-73.886601,character(0),$$,1297.60519082248,2370 Belmont Ave,Bronx,NY,10458,"italian, pizza, desserts, Italian, Pizza, Desserts, ","2370 Belmont Ave, Bronx, NY 10458, "
g_Zz87qghqq9bKHiKyws0w,beatstro-bronx,Beatstro,https://s3-media4.fl.yelpcdn.com/bphoto/iUFHSu-UVDT8Idt2RReyzg/o.jpg,FALSE,https://www.yelp.com/biz/beatstro-bronx?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,290,4,40.80737,-73.92752,"c(""restaurant_reservation"", ""delivery"", ""pickup"")",$$,6879.02901034428,135 Alexander Ave,Bronx,NY,10454,"tradamerican, speakeasies, latin, American (Traditional), Speakeasies, Latin American, ","135 Alexander Ave, Bronx, NY 10454, "
03RL_VcRGXuICl2R6Luu_Q,the-waterfront-nyc-bronx,The Waterfront NYC,https://s3-media2.fl.yelpcdn.com/bphoto/zV8E_UsFpcPXpxetIvlfcQ/o.jpg,FALSE,https://www.yelp.com/biz/the-waterfront-nyc-bronx?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,13,4.5,40.8112556,-73.8352813,character(0),NA,5576.39317180847,500 Hutchinson River Pkwy,Bronx,NY,10465,"newamerican, seafood, breakfast_brunch, American (New), Seafood, Breakfast & Brunch, ","500 Hutchinson River Pkwy, Trump Golf Links, Bronx, NY 10465, "
D8z7FS2SB48zTjvch4bc0g,johnnys-reef-restaurant-bronx,Johnny's Reef Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/lWGa2LItziCyeH0A3cwxOQ/o.jpg,FALSE,https://www.yelp.com/biz/johnnys-reef-restaurant-bronx?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,483,4,40.8377099599469,-73.7826705251312,character(0),$$,7634.43414121513,2 City Island Ave,Bronx,NY,10464,"seafood, Seafood, ","2 City Island Ave, Bronx, NY 10464, "
YmAPpKeMuly7IIjpYcFhHw,zona-de-cuba-bronx,Zona De Cuba,https://s3-media3.fl.yelpcdn.com/bphoto/u-e91P1qkI_liaDXcjNTwQ/o.jpg,FALSE,https://www.yelp.com/biz/zona-de-cuba-bronx?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,382,3,40.8188782,-73.9265215,character(0),$$$,5937.42225977929,558 Grand Concourse,Bronx,NY,10451,"cuban, spanish, venues, Cuban, Spanish, Venues & Event Spaces, ","558 Grand Concourse, Bronx, NY 10451, "
QAMCE2DqumRQqa51hqmpkQ,hudson-smokehouse-the-bronx,Hudson Smokehouse,https://s3-media1.fl.yelpcdn.com/bphoto/NJuSCTzTFso6ZHcKHv8Itw/o.jpg,FALSE,https://www.yelp.com/biz/hudson-smokehouse-the-bronx?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,2,5,40.8070624290931,-73.927560514179,character(0),NA,6894.95820348586,37 Bruckner Blvd,The Bronx,NY,10454,"bbq, Barbeque, ","37 Bruckner Blvd, The Bronx, NY 10454, "
KNEDp6x3J6lSK-8HD-pGIQ,the-original-crab-shanty-restaurant-bronx,The Original Crab Shanty Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/pjVg0pTn5XLBHMqhVWsy7g/o.jpg,FALSE,https://www.yelp.com/biz/the-original-crab-shanty-restaurant-bronx?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,741,3.5,40.848673,-73.787163,character(0),$$,7094.69382621273,361 City Island Ave,Bronx,NY,10464,"seafood, italian, tradamerican, Seafood, Italian, American (Traditional), ","361 City Island Ave, Bronx, NY 10464, "
By2Zl1imtu0SpA4IBziN1g,la-masa-bronx-3,La Masa,https://s3-media1.fl.yelpcdn.com/bphoto/lU9nik8Pyn9fv9rrYnwWMA/o.jpg,FALSE,https://www.yelp.com/biz/la-masa-bronx-3?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,416,4,40.8480737080242,-73.8560921276473,"c(""delivery"", ""pickup"")",$$,1365.88367017908,1000 Morris Park Ave,Bronx,NY,10462,"colombian, empanadas, Colombian, Empanadas, ","1000 Morris Park Ave, Bronx, NY 10462, "
